system:index,area_alerta_km2,bound_area_ha,id_gee,ndfi_diff,ndfi_t0,ndfi_t1,sensor,src,status,t0_cloudmask_area_ha,t0_cloudmask_area_perc,t0_period,t1_cloudmask_area_ha,t1_cloudmask_area_perc,t1_period,version,year,.geo
0003000000000000220b_2021_08_3,15337.418228371513,21.457239853868668,0003000000000000220b,0.1980450451374054,0.7217943668365479,0.39674901962280273,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0003000000000000220e_2021_08_3,15436.847612194018,17.92467312772572,0003000000000000220e,0.26312175393104553,0.7998819947242737,0.5458514988422394,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000002211_2021_08_3,15542.808436694577,18.70018834162705,00030000000000002211,0.13679397106170654,0.8131413757801056,0.665081113576889,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000002213_2021_08_3,15532.239356750886,18.79385939810969,00030000000000002213,0.05460309982299805,0.7564072251319885,0.6869339346885681,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0003000000000000221e_2021_08_3,15931.960607091933,18.594458639062594,0003000000000000221e,0.07442256808280945,0.7213498055934906,0.6569181680679321,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000002223_2021_08_3,16131.177277855295,20.367002550102665,00030000000000002223,0.3826635479927063,0.8291694819927216,0.4325563609600067,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0003000000000000222b_2021_08_3,16326.692562784787,20.091757056980487,0003000000000000222b,0.01142871379852295,0.6936196088790894,0.7378761172294617,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000002243_2021_08_3,17529.85894575297,19.662715875459646,00030000000000002243,0.10096278786659241,0.7747376561164856,0.6954695284366608,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000002246_2021_08_3,17834.323734518122,19.626003479195468,00030000000000002246,0.20046493411064148,0.7973788976669312,0.6112092435359955,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0003000000000000224a_2021_08_3,17931.121891958235,20.982437809340336,0003000000000000224a,0.1165831983089447,0.686455100774765,0.552957683801651,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000002260_2021_08_3,19627.37168680927,21.9143451442524,00030000000000002260,0.11047977209091187,0.7977097928524017,0.6975209712982178,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000002262_2021_08_3,19726.8357859316,23.37823611036428,00030000000000002262,0.15927356481552124,0.7732642889022827,0.6103665828704834,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000002269_2021_08_3,20226.40372476001,20.803068070202862,00030000000000002269,0.15492844581604004,0.7730517983436584,0.6482231616973877,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0003000000000000226a_2021_08_3,20217.46264296672,20.507973277133253,0003000000000000226a,0.25713568925857544,0.8329316973686218,0.5714604258537292,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000002271_2021_08_3,20715.97843805546,20.087142397544657,00030000000000002271,0.8523482978343964,0.787227213382721,-0.06450716778635979,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000002287_2021_08_3,22317.120720936964,21.48035223825495,00030000000000002287,0.21329015493392944,0.7963660955429077,0.5952301919460297,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000002293_2021_08_3,23098.28844944685,22.85168737609263,00030000000000002293,0.08347618579864502,0.7080191373825073,0.661364734172821,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000002299_2021_08_3,24793.34461223752,25.83598421341216,00030000000000002299,1.0951955318450928,0.6705548167228699,-0.419172003865242,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0003000000000000229d_2021_08_3,11323.219108945656,16.296677356675094,0003000000000000229d,0.2223086953163147,0.9024525880813599,0.6776542961597443,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0003000000000000229e_2021_08_3,11322.686075766896,15.899942558976784,0003000000000000229e,0.19744423031806946,0.9122555255889893,0.7157859206199646,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022a2_2021_08_3,25426.4254375918,25.20693445506086,000300000000000022a2,0.5353905558586121,0.8203837275505066,0.2576422691345215,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022a3_2021_08_3,25520.997510534373,24.161315657677644,000300000000000022a3,0.47699156403541565,0.7842011690139771,0.2848806381225586,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022a4_2021_08_3,25607.22617618295,22.782534991907095,000300000000000022a4,0.2691916823387146,0.7976320505142211,0.4786868989467621,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022a6_2021_08_3,76338.57287819331,56.443416360048865,000300000000000022a6,0.6828487515449524,0.8064931581417719,0.08604491502046585,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022a8_2021_08_3,25905.605578139235,25.89163876944118,000300000000000022a8,0.3551883399486542,0.8006423513094585,0.4510582586129506,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022ab_2021_08_3,26433.824792179515,26.76684896246231,000300000000000022ab,0.34872111678123474,0.7936589121818542,0.45787951350212097,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022ac_2021_08_3,26521.88857118233,23.30738932999541,000300000000000022ac,0.30260592699050903,0.7882034182548523,0.4851206839084625,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022ad_2021_08_3,26518.531232669477,22.832813754263753,000300000000000022ad,0.23431003093719482,0.8136587738990784,0.5404757261276245,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022ae_2021_08_3,26482.727795997736,22.310953574266993,000300000000000022ae,0.4490470886230469,0.7736145853996277,0.3157140612602234,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022af_2021_08_3,26687.427921749273,22.265685583968647,000300000000000022af,0.8415378928184509,0.8333138525485992,5.535036325454712E-5,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022b0_2021_08_3,26798.250032177104,25.531690657964507,000300000000000022b0,0.23132209479808807,0.8153173476457596,0.5819709151983261,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022b4_2021_08_3,27083.810220154934,23.183143471643557,000300000000000022b4,0.5218902826309204,0.8072200417518616,0.315158744653066,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022b5_2021_08_3,27291.64686979087,22.59303770624179,000300000000000022b5,0.2456236183643341,0.8107176125049591,0.5716035962104797,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022b7_2021_08_3,53080.86820561495,40.091289184158946,000300000000000022b7,0.568204790353775,0.837899923324585,0.2772381603717804,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022b8_2021_08_3,27940.77029107951,25.745320057854705,000300000000000022b8,0.2971873879432678,0.768976703286171,0.47333380579948425,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022bc_2021_08_3,53262.97594830925,36.13228934461652,000300000000000022bc,0.1891130805015564,0.8190137147903442,0.6240642865498861,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022bd_2021_08_3,28063.038287664716,25.589350738925564,000300000000000022bd,0.23432424664497375,0.8067301213741302,0.5836114138364792,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022bf_2021_08_3,28171.28920825734,26.6882938382384,000300000000000022bf,0.32799962908029556,0.7832345515489578,0.45320848375558853,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022c1_2021_08_3,28696.650782295572,34.5945418251071,000300000000000022c1,0.5940189361572266,0.8286605676015218,0.237002894282341,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022c2_2021_08_3,28679.21608580599,28.690872813642923,000300000000000022c2,0.24057553708553314,0.8085346668958664,0.5772742629051208,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022c3_2021_08_3,28656.522427452725,28.210762535649796,000300000000000022c3,0.28830283880233765,0.808551698923111,0.5175950527191162,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022c4_2021_08_3,29095.306420444846,32.49207080377313,000300000000000022c4,0.39640583097934723,0.7829069942235947,0.3498447611927986,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022c7_2021_08_3,80666.48412516399,53.35853650149395,000300000000000022c7,0.3101927936077118,0.7726934626698494,0.46555016934871674,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022ca_2021_08_3,55571.32511149917,46.093261366419874,000300000000000022ca,0.25367313623428345,0.7709575891494751,0.5151192247867584,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022cc_2021_08_3,30783.04776797382,29.876763056482183,000300000000000022cc,0.7868056297302246,0.8108784556388855,0.0015573224518448114,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022cd_2021_08_3,56054.360942834326,36.04770176064069,000300000000000022cd,0.9596599340438843,0.8084030839113089,-0.1765892654657364,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022ce_2021_08_3,30871.684091374325,24.061009245551446,000300000000000022ce,0.0830335021018982,0.7339703589677811,0.648862361907959,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022d0_2021_08_3,31258.23850160148,28.713515055203587,000300000000000022d0,0.30619868636131287,0.7862488329410553,0.4610483944416046,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022d3_2021_08_3,107526.63027710858,64.80040671427389,000300000000000022d3,0.3118588924407959,0.8154569466908773,0.5050087968508402,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022d5_2021_08_3,31942.97160590802,26.795243358554846,000300000000000022d5,0.5844924449920654,0.8048757910728455,0.2332046627998352,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022d8_2021_08_3,32248.70994256886,25.686027841021904,000300000000000022d8,0.1602765917778015,0.7805561125278473,0.6068136394023895,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022d9_2021_08_3,32372.903516400882,25.71789578412826,000300000000000022d9,0.4798620641231537,0.7838170528411865,0.30969658493995667,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022db_2021_08_3,32750.661852089557,28.60722064207786,000300000000000022db,0.3799419403076172,0.7714123328526815,0.44736340641975403,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022dc_2021_08_3,58084.318784123105,35.54160085976055,000300000000000022dc,0.1541331261396408,0.7829766571521759,0.6250054836273193,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022dd_2021_08_3,32829.88870755208,26.751883358707786,000300000000000022dd,0.49852418899536133,0.7808548112710316,0.26888712495565414,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022e1_2021_08_3,33695.71161102059,27.2887444057207,000300000000000022e1,0.4028688222169876,0.7427833378314972,0.36374716460704803,S2,IMAZON,1.0,1.6767467861669223,6.14446293767703,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022e5_2021_08_3,110491.67397024608,58.433138917840076,000300000000000022e5,0.3025084137916565,0.8186476459869971,0.5146291971206665,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022e6_2021_08_3,34720.51060414026,29.202802417566414,000300000000000022e6,0.34119701385498047,0.8042292296886444,0.5006482005119324,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022e9_2021_08_3,10091.089145986389,17.081990406209957,000300000000000022e9,0.22023022174835205,0.7947537004947662,0.6025960743427277,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022ea_2021_08_3,10087.3114316645,15.466228126723296,000300000000000022ea,0.5700021982192993,0.8031245172023773,0.2684685289859772,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022ef_2021_08_3,10080.754117944047,19.476049209684813,000300000000000022ef,0.23009467124938965,0.8049120008945465,0.6012986302375793,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022f0_2021_08_3,35398.443727104845,34.596725392854665,000300000000000022f0,0.47525206208229065,0.7630186676979065,0.2944006025791168,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022f1_2021_08_3,35387.615200765336,31.535601900964313,000300000000000022f1,0.5889547765254974,0.8170900940895081,0.2066313475370407,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022f7_2021_08_3,10400.70552758146,17.908763009021126,000300000000000022f7,0.45253272354602814,0.7166801393032074,0.3032032772898674,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022f9_2021_08_3,10388.615217270637,18.748005044394336,000300000000000022f9,0.5493956804275513,0.8099492788314819,0.2588686943054199,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022fa_2021_08_3,10386.968946626654,20.227351689555086,000300000000000022fa,0.8452405333518982,0.8209707736968994,-0.15667061507701874,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022fc_2021_08_3,10376.387965493095,15.87471388352337,000300000000000022fc,0.22189652919769287,0.7933295369148254,0.5689098238945007,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022fd_2021_08_3,111601.54533961086,70.91423204017848,000300000000000022fd,0.3632948597272237,0.7673455932561088,0.38224439322948456,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000022fe_2021_08_3,10490.157380431609,17.08244924888766,000300000000000022fe,0.5344077348709106,0.8049286901950836,0.2523723840713501,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000002303_2021_08_3,10477.764317303365,20.024642841414316,00030000000000002303,0.200053870677948,0.8177217543125153,0.5822973996400833,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000002306_2021_08_3,10579.384078930032,16.268942781515733,00030000000000002306,0.187257319688797,0.7868363559246063,0.6205988228321075,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000002307_2021_08_3,35937.9461750862,30.04457355536352,00030000000000002307,0.3754313886165619,0.7887555956840515,0.4116525650024414,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000002309_2021_08_3,10686.27961844578,19.111068888235522,00030000000000002309,0.2493639886379242,0.7951105833053589,0.5711553394794464,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0003000000000000230b_2021_08_3,10686.232340413348,18.2632060268448,0003000000000000230b,0.37229858338832855,0.7920419871807098,0.4161728769540787,S2,IMAZON,1.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
